zip,RMSE_train,RMSE_pure,forecast
1757,5.708616805340344,68.82703107396658,"[1461.55131735 1457.75746223 1453.33438968 1448.43735203 1443.21628731
 1437.78501193 1432.21965284 1426.57294937 1420.89073078 1415.22637144
 1409.65259191 1404.2682923 ]"
1760,7.8951430039981405,142.3936341899543,"[2294.06091348 2291.11077038 2287.75490596 2283.80162909 2283.07685592
 2282.54963199 2280.35280331 2273.77663824 2266.17360957 2258.44809422
 2250.4350246  2242.17928078]"
1801,7.827302624707985,57.701835095774136,"[2268.69907442 2272.25421071 2275.24987063 2276.25004383 2276.35141666
 2275.80208718 2274.67581656 2273.09137752 2271.1658144  2268.98605017
 2266.60295805 2264.03654019]"
1830,6.13558334648615,69.02555998754792,"[1629.71590119 1621.42000788 1611.95988693 1601.74831436 1591.26515725
 1580.98506419 1571.28533159 1562.00757537 1553.65172341 1546.26013278
 1539.69449669 1533.80040945]"
1832,6.525510633500591,29.651532583629272,"[1574.61761755 1575.86401463 1576.6216235  1576.69895864 1576.5932091
 1576.27422228 1575.66149381 1574.64105425 1573.08440367 1570.86511182
 1567.87644328 1564.05445979]"
1841,5.501115663332461,66.333416481339,"[1571.45589363 1571.45589363 1571.45589363 1571.45589363 1571.45589363
 1571.45589363 1571.6118264  1572.10383893 1572.54615922 1572.90155768
 1573.13338106 1573.20943784]"
1843,6.544730784098042,30.206562067640768,"[1680.963066   1682.23026335 1683.22786248 1683.54780729 1683.17634353
 1682.15426136 1680.54836197 1678.42592589 1675.84669226 1673.02095167
 1670.71221675 1668.07076136]"
1844,6.338383557619272,38.85040887606541,"[1669.72545268 1672.09806768 1673.93246289 1675.20953837 1675.94242705
 1676.17405289 1675.96816355 1675.7863435  1676.0078258  1676.00853405
 1675.89803972 1675.79420698]"
1845,6.732781907574969,77.2657749739982,"[1810.5003836  1807.01801619 1803.48788047 1798.63395786 1793.19640227
 1787.53616124 1781.76481433 1776.01757744 1770.60341949 1764.49025234
 1758.22134233 1752.47624221]"
1850,9.643587247091704,85.44352224436497,"[1988.59291932 1990.20329819 1991.55826606 1992.55821096 1993.12752683
 1993.23867354 1992.91673983 1992.15129006 1990.32510202 1988.26429846
 1986.09369414 1983.92246727]"
1851,8.578455100622673,141.17681360228647,"[1990.94483584 1982.19177802 1973.81620487 1965.18479605 1954.80872389
 1940.64560062 1922.87245545 1905.96069145 1892.03762896 1880.78984563
 1872.98020636 1867.73007364]"
1852,8.460965414692717,69.57362591994197,"[1989.61504627 1990.5619507  1991.28100482 1991.52920721 1991.22713171
 1990.19177702 1987.99531606 1985.01268323 1981.35710239 1977.42396209
 1973.25847606 1968.89760339]"
1854,12.873346456384569,156.20548107270957,"[1995.22992732 1991.51354559 1987.9411424  1984.55670813 1981.38311269
 1978.32706057 1973.30957854 1968.490773   1963.82964398 1959.28583019
 1954.82325575 1950.41231471]"
1876,9.55804875321639,58.79702097811456,"[2204.78413478 2201.9346403  2198.43704285 2194.28746278 2189.51189403
 2184.06065241 2176.07785157 2167.85930249 2159.59447453 2151.40959014
 2143.36126323 2135.45104734]"
1880,9.618823353772068,49.16849900473315,"[2209.02306551 2211.53968403 2213.95845826 2216.02062739 2217.19090572
 2218.0628631  2218.69554436 2220.36770706 2221.84851088 2223.11851663
 2224.17578645 2225.46101313]"
1902,8.170347966478367,109.17531513624584,"[1751.31461632 1750.61614449 1747.19238177 1743.33957878 1739.10947935
 1734.57641896 1729.82139329 1724.92014698 1719.93617723 1714.9167983
 1712.78285268 1710.97498581]"
1905,7.357707911347174,80.59067369675388,"[1760.96131626 1756.16166407 1751.54857074 1747.25724615 1743.40886765
 1741.87403377 1741.75037247 1742.01029017 1743.99670084 1746.94002474
 1749.87763911 1752.81725209]"
1915,7.6406365809373575,104.31544281706762,"[1819.42295321 1820.94333872 1822.06759608 1822.59839802 1822.48552506
 1821.87510007 1819.50285694 1813.7914453  1807.75492    1802.62139416
 1797.98130995 1793.67935312]"
1930,10.007990435677817,42.12919623191621,"[1779.98736449 1776.98199048 1774.17371335 1771.61164219 1769.18789835
 1766.67924908 1763.80748281 1760.28283039 1755.85463358 1750.39862218
 1744.02594175 1737.12487861]"
1960,7.806715700306002,97.09300235250987,"[1797.55670287 1792.66474943 1787.3773805  1781.72199274 1775.70399236
 1768.73582123 1765.32435156 1762.44094846 1759.86374378 1757.57948527
 1755.55353805 1753.74522619]"
1970,7.685526343157366,107.32363341740208,"[1819.1978159  1817.23098879 1816.0911342  1814.00264265 1811.08622775
 1806.29689819 1799.18039096 1793.46607633 1788.07618263 1783.20574398
 1778.87996598 1775.11716802]"
2026,10.28317263674699,64.49823460368071,"[2248.34794879 2242.62125801 2237.68192349 2232.80644168 2227.95464321
 2223.08559779 2218.16761793 2213.18460238 2208.13850537 2203.04864047
 2197.94883731 2192.98687501]"
2062,11.418986243134825,39.95350812575678,"[2180.46184388 2184.98806929 2186.60846075 2186.01890267 2183.87269251
 2180.64809557 2176.65984173 2172.10369418 2167.09579737 2161.70081374
 2155.95149393 2149.86305684]"
2072,10.008501908596283,160.69171041688332,"[1926.88043357 1901.97988365 1881.73005262 1865.40795403 1852.35993893
 1840.25943418 1830.48098827 1823.1221482  1818.687292   1816.22264478
 1814.99131791 1814.26271507]"
2111,6.730467705995579,139.04822960159427,"[2837.41356253 2847.27844338 2844.96800851 2841.89361353 2838.18899398
 2834.00948234 2829.457802   2824.50247066 2819.12436993 2811.24685544
 2799.96615236 2785.4486314 ]"
2113,5.187028425512257,102.42393771606179,"[2590.03677377 2593.40310616 2597.08162601 2601.15428399 2605.73200246
 2610.94875225 2616.92269715 2623.65225986 2630.86453705 2637.97832513
 2644.34847522 2649.59652615]"
2114,5.048656081180794,79.03460432486972,"[2809.12234639 2805.38708078 2801.52182539 2797.55856293 2793.47715734
 2789.17162722 2784.83936269 2780.06812674 2776.12764061 2773.0115605
 2770.01364976 2767.08093463]"
2115,4.734725004447902,137.2599670923498,"[2904.18132496 2904.18132496 2903.83792111 2903.13663379 2902.43070565
 2901.42827139 2899.23886774 2897.07773557 2894.97636038 2892.97733183
 2891.13996949 2889.53786836]"
2116,5.611267867413169,83.37538373392398,"[2835.52993153 2828.53370572 2825.32849732 2823.71710328 2821.68448984
 2819.22048851 2816.36953253 2813.13023499 2809.50992806 2805.58122552
 2800.91723325 2796.28925641]"
2118,6.214303902886902,65.79192379945331,"[2943.58150269 2947.13348517 2947.72614952 2949.63666194 2953.80650038
 2961.90831148 2976.82479163 3000.39730434 3022.8091351  3034.07305313
 3045.85586446 3052.82198511]"
2119,10.160708913470478,205.1644932014718,"[2769.97093365 2754.99027288 2756.64032559 2758.71933246 2761.18585878
 2763.99294755 2767.08733447 2770.40874452 2773.88945558 2777.45427867
 2781.02107204 2784.50187119]"
2120,8.964816319850966,211.12767340464492,"[3076.32819008 3097.35585871 3098.80621572 3099.70814262 3100.08579066
 3099.99348219 3099.48684855 3098.6124567  3097.40412892 3095.88109516
 3094.04733324 3091.89309637]"
2121,10.57534912128642,241.7117513822127,"[2370.25236677 2371.5009321  2371.34935303 2369.44987781 2367.54736457
 2363.07466147 2360.67613854 2357.0419738  2352.90345456 2349.22019508
 2347.65466827 2345.19908532]"
2122,10.491682644854196,128.64162742275542,"[2399.79211494 2415.84227123 2416.95765201 2418.5693959  2420.90616033
 2424.20652487 2428.65555843 2434.26779794 2440.76650329 2447.58239672
 2454.0468371  2459.6568265 ]"
2124,9.729496578032093,163.07485908406005,"[2291.95395867 2283.81906818 2285.02352518 2285.97416716 2286.71169793
 2287.28835103 2287.7142054  2287.91769518 2287.75199205 2287.03434584
 2285.59237614 2283.06630047]"
2125,9.63816538387359,191.29046262171042,"[2480.36290161 2479.22782731 2478.10346886 2477.0051802  2476.2471967
 2476.46631372 2476.68827315 2476.91335502 2477.13947391 2477.36271252
 2477.57792042 2477.77935264]"
2126,10.416295410369015,249.6788213031457,"[2275.20412297 2250.87339793 2247.80607782 2244.77148088 2241.73121624
 2238.62018495 2235.39550855 2232.06399606 2228.67855342 2225.31538994
 2222.04888986 2218.9347577 ]"
2127,8.791419701425953,140.73015864795835,"[2863.2966797  2867.57629969 2864.25019868 2859.7988486  2853.96498704
 2850.0120498  2847.02551371 2843.29088838 2840.85265746 2840.19241809
 2839.64372565 2839.29259395]"
2128,11.145921682142141,205.68495473446285,"[2462.59294752 2461.06859921 2455.07886858 2449.20993762 2443.50225561
 2438.03174307 2432.90269296 2428.23140313 2424.12672097 2420.67338769
 2417.92156332 2415.88320351]"
2129,10.881465437252578,158.1251587330722,"[2785.2597053  2778.28189442 2772.91343524 2767.93756257 2763.28616523
 2758.84194484 2754.51873306 2750.28777431 2748.52739999 2746.96353025
 2746.405456   2746.405456  ]"
2130,8.66700192178926,205.0784193672959,"[2587.99584838 2584.6476539  2590.12862339 2596.5225589  2603.79933423
 2611.89282907 2620.68059988 2629.98998086 2639.62405156 2649.35232024
 2658.89829544 2667.98327839]"
2131,10.841261834840537,243.5981285931731,"[2369.9173583  2357.29950071 2355.63956765 2354.46946827 2353.78840327
 2353.59124244 2353.8675298  2354.59993423 2355.76245029 2356.73333035
 2356.93972862 2357.33176143]"
2132,12.602703225700273,305.85109898659186,"[2324.70382614 2326.92706113 2325.1275223  2323.39717364 2321.72249476
 2320.08188383 2318.44686891 2316.78507113 2315.06434747 2313.25754227
 2311.34771415 2309.33410952]"
2134,7.114060000992848,37.61811810126252,"[2536.14660288 2561.78426206 2578.95184225 2594.40443012 2605.88296424
 2613.64275168 2618.93213302 2622.86316198 2626.12797871 2629.03214107
 2631.64375065 2634.0572824 ]"
2135,7.845862721616387,156.08211631924036,"[2710.58655042 2705.64492801 2701.57251071 2697.54640156 2693.68756946
 2690.07891382 2686.76809056 2684.7522937  2684.87051161 2685.05637066
 2685.30142198 2685.59489496]"
2136,11.636981503472814,256.7962820648389,"[2364.04993554 2362.79905217 2362.79905217 2362.79905217 2362.79905217
 2362.79905217 2362.79905217 2362.79905217 2362.79905217 2362.37353691
 2361.83526258 2361.31680038]"
2138,7.421120171247806,116.6973394174584,"[2568.19019097 2575.43808818 2569.55828002 2563.78355984 2558.136112
 2552.61132175 2547.19206565 2542.19130993 2539.50418578 2536.96672567
 2534.55961573 2531.83869398]"
2139,44.181972141079164,226.15531695027306,"[2598.45896525 2600.56487028 2589.93810236 2578.14693276 2564.2565643
 2547.71545783 2529.39082021 2511.65275213 2496.46950533 2484.25980026
 2474.64610407 2467.21877755]"
2140,7.5522107785496955,137.09957586851297,"[2558.61460801 2556.74812345 2557.15027341 2557.60222666 2558.0766927
 2558.5531902  2559.01743351 2559.4586356  2559.86635503 2560.22776419
 2560.52515358 2560.73259665]"
2141,6.716212290717107,152.5425720805113,"[2524.75495635 2526.1117793  2527.52275346 2528.99194067 2530.52765309
 2532.13789772 2533.82511471 2535.58138727 2537.3853615  2539.20163394
 2540.98267343 2542.67294414]"
2143,8.255809620670943,129.63500155850286,"[2454.62366894 2452.1534997  2448.75965    2446.03208243 2443.92100111
 2442.3576201  2442.22725982 2443.43580399 2444.98914403 2446.69263773
 2448.53761334 2450.55419608]"
2144,8.8929209837571,141.9091551619623,"[2581.94926755 2588.98442977 2583.43111724 2578.48880289 2574.07058082
 2570.07489009 2566.39884738 2562.94686785 2559.63544167 2556.39527404
 2553.17184058 2549.9251057 ]"
2145,7.5080223905070875,102.32747546269302,"[2414.3679839  2417.85730659 2411.33169289 2405.84893147 2401.08227204
 2396.77141529 2392.70959829 2390.01338168 2387.16486984 2381.9504257
 2373.07716201 2359.5497    ]"
2148,9.99184755995229,88.75922932736437,"[2242.13700239 2242.89783684 2243.87913175 2244.72552318 2245.12759517
 2244.93423884 2244.18537317 2243.06484708 2241.77840977 2240.42506789
 2238.97107617 2237.33170174]"
2149,10.856664239240715,134.53283922672745,"[2283.42493967 2263.58232629 2253.1260438  2238.73974511 2225.03586928
 2212.46918165 2200.60825482 2190.17340248 2184.08748965 2178.63893049
 2173.79288173 2169.43672355]"
2150,10.614078391129828,131.75253232224736,"[2417.13616409 2419.51750251 2421.34219325 2422.66060333 2423.54793267
 2424.07944377 2424.29028194 2424.11567189 2423.32283106 2421.47486748
 2417.98086968 2412.25218104]"
2151,10.554769486254127,144.66296569215524,"[2356.98402123 2355.11085763 2353.05554142 2350.80418703 2348.33645774
 2345.62465121 2342.63542465 2339.4227177  2336.02732893 2330.97037141
 2325.70127901 2320.40695933]"
2152,10.561354400547767,163.7793956420481,"[2426.31259242 2432.21674437 2436.96385062 2441.81089387 2451.54979007
 2464.82882732 2475.00959197 2484.04893466 2491.89482277 2498.23069038
 2502.33009014 2504.47982877]"
2155,8.234680569147468,125.46823076922391,"[2379.80096017 2375.13674745 2370.54465619 2364.90366036 2359.42297602
 2354.04770355 2348.73253498 2343.44141953 2338.14677416 2332.82850327
 2327.47299274 2322.07216672]"
2169,8.409472013006804,74.3888520097119,"[2016.1430109  2010.39130719 2003.43588656 1995.5415573  1987.32646993
 1979.0033548  1972.197232   1965.59471311 1959.29548674 1953.36877866
 1947.85600062 1942.77692005]"
2170,5.496018515157338,18.909720940808292,"[1927.32935184 1920.546074   1913.57048098 1906.45634924 1897.58766357
 1883.62437331 1870.63959356 1860.05682923 1852.06569283 1846.31112877
 1842.34938036 1839.81362409]"
2171,7.931211948501035,91.15269416483011,"[2187.13022507 2185.42051231 2183.33281685 2180.70068799 2177.30137972
 2169.30945725 2160.05417605 2149.79679922 2126.46529029 2103.00858466
 2084.74297708 2075.08038428]"
2176,9.033597358400332,88.19136147826056,"[2279.55857595 2279.00366186 2277.91308747 2276.28312315 2273.59920204
 2270.22647202 2266.40502784 2262.23571089 2257.83337472 2253.31454072
 2248.56296038 2243.74357013]"
2184,14.366483892710846,161.57315159507021,"[2157.14360908 2142.1712179  2126.76406049 2110.89393442 2094.57858515
 2077.90484521 2061.0435366  2044.22630073 2027.71673845 2011.77892064
 2001.86809405 1991.7265062 ]"
2210,10.499864067525126,91.36855707801752,"[2903.71718924 2911.62192812 2917.57206328 2922.09801639 2925.55456039
 2928.18398338 2930.16660969 2931.65188482 2932.77309168 2933.65095264
 2934.39150516 2935.08216215]"
2215,10.940733536609253,132.00125267860008,"[2343.10042976 2365.10084714 2388.47499471 2409.32358094 2423.82693415
 2435.3778971  2445.04670318 2452.48376638 2460.2561238  2468.50279944
 2477.04441551 2485.30175336]"
2301,10.084022817849736,103.11016642034495,"[1644.44106629 1638.61037087 1633.06057807 1627.57919926 1621.67033033
 1614.6891586  1606.32225959 1597.05148621 1587.7893556  1579.00629017
 1570.63800313 1568.23296312]"
2302,10.167315844926838,113.11586493996062,"[1736.53030446 1733.28439165 1727.34254727 1719.30506738 1706.42818934
 1690.3092641  1672.46529774 1653.40767334 1633.85435536 1614.62192496
 1596.44727372 1579.86527593]"
2360,11.055468486215572,66.15572148496297,"[1797.96561601 1805.77566431 1812.17867297 1817.18383665 1819.70563397
 1821.53640709 1822.76452877 1823.47516804 1823.75416646 1823.68533199
 1823.34463585 1822.79437045]"
2445,11.286468637807996,62.75784052889954,"[2783.19347775 2793.00349817 2787.25247726 2783.32203848 2780.97005696
 2779.89114897 2779.74165009 2780.18108324 2780.87814113 2783.37636206
 2786.30180454 2788.92600598]"
2446,7.916084901214751,98.41158736008394,"[2885.98647357 2881.17256928 2885.10144838 2888.86650518 2888.48380552
 2888.27327293 2888.40049752 2888.93246148 2889.81903825 2891.50430695
 2893.26741374 2894.82496079]"
2451,5.008300143993138,81.51284772775868,"[2422.91595171 2424.77621696 2427.6297041  2431.24009413 2435.17220921
 2438.31317135 2441.28662892 2443.92715167 2446.07509832 2447.6110701
 2448.48386488 2448.71894634]"
2453,6.692236163351321,105.40101785308012,"[2418.93837079 2417.72145988 2416.42201823 2415.01876179 2413.48925818
 2411.83263108 2410.08309271 2408.28105137 2406.42213982 2404.45028633
 2402.30013591 2399.94214878]"
2458,6.839108388936713,113.02338753086156,"[2553.08530015 2553.57597647 2553.83318195 2553.75187246 2552.36235841
 2548.62824532 2544.76856736 2540.89350864 2537.12661276 2533.57001196
 2530.27980335 2527.26141975]"
2460,8.904661152985344,169.87185359508075,"[2620.13420614 2613.36594406 2607.21032321 2601.54018492 2596.22387753
 2592.00351863 2591.02804281 2590.00150283 2588.92121351 2587.78661114
 2586.60158088 2585.37730014]"
2472,7.437121530352488,126.47100018487471,"[2384.67391829 2384.16101444 2383.80018172 2383.55693122 2383.39580743
 2383.27771203 2383.24688812 2383.29753546 2383.30739667 2383.26201785
 2383.152775   2382.97523102]"
2474,7.456243851354478,139.75312046270133,"[2348.86583113 2349.1052019  2349.47651105 2350.6715861  2352.56399923
 2354.25385717 2355.73450163 2357.07836151 2358.5752565  2361.3218506
 2363.94063192 2366.42372169]"
2476,6.736506756340307,46.45834050476339,"[2278.49061502 2287.67692928 2310.1487307  2331.94850412 2349.05204443
 2360.92895908 2368.64807093 2372.7980086  2372.3421649  2363.24540276
 2339.48079476 2307.77831553]"
2478,6.903051432803952,157.52727863545095,"[2454.87626375 2454.59924875 2454.3267433  2454.05191195 2453.76748104
 2453.46625438 2453.14164732 2452.91113883 2452.91113883 2452.91113883
 2452.91113883 2452.91113883]"
2494,15.275618665533806,190.96597146661244,"[2811.93894085 2795.20063281 2777.43735927 2759.35175793 2742.07432143
 2726.37655985 2713.13007186 2697.83729416 2682.18293526 2668.71337654
 2650.05159285 2630.99185906]"
2703,8.414449364844304,61.146063924618105,"[1451.09011845 1452.75475103 1454.052003   1454.95033383 1455.44277196
 1455.53687267 1455.24597736 1454.58401659 1453.30601495 1451.10238612
 1448.57318303 1445.73657821]"
2721,7.0370334256083344,104.37382034349517,"[1081.91055986 1077.90199186 1072.46842463 1065.43346566 1057.66718691
 1048.48451596 1036.94096029 1023.43025439 1009.75293462  997.85742275
  988.31487838  980.70602546]"
2723,8.154853714110185,81.50589996528373,"[1142.56163563 1142.23561763 1141.27425013 1139.74586459 1137.56225163
 1134.6805109  1131.05563383 1126.67865575 1121.64828661 1116.22877374
 1110.7852424  1105.60631505]"
2740,7.632422657642131,50.663559070208436,"[1294.55391617 1296.53630946 1296.70008382 1295.69525256 1293.68203325
 1290.80231095 1287.02808941 1282.39241726 1277.16868779 1271.49156287
 1265.50869791 1259.37449558]"
2746,7.258696445201549,101.7791589626984,"[1127.05074057 1118.91945294 1109.43266729 1098.81128822 1087.50219973
 1076.13976535 1065.37306542 1055.69189129 1047.35907349 1040.4373024
 1033.58198058 1028.03796168]"
2780,8.564860927470102,52.21803130559742,"[1401.58575034 1400.54205804 1395.70495742 1388.12941779 1379.33980918
 1370.01276518 1360.57138219 1351.13757666 1339.64531569 1328.69190641
 1318.88868102 1309.94057863]"
2840,7.5522348437384705,125.02601988600524,"[1801.01905228 1801.09437114 1801.17685082 1801.29646122 1801.51022416
 1801.73455074 1801.91824103 1802.19401414 1802.26647709 1802.08828758
 1801.64713342 1800.95501047]"
2860,5.72451457429412,30.902650721241415,"[1231.42315004 1230.69392918 1229.03030961 1226.76762033 1224.48590339
 1222.22626807 1219.99119188 1217.7579951  1215.48947529 1213.14362809
 1210.89234883 1208.32404018]"
2861,5.569480430676915,15.724337177674512,"[1204.86556099 1207.03406844 1208.23616576 1208.93720117 1209.27612295
 1209.37919823 1209.3647055  1209.33503546 1209.36228364 1209.48173974
 1209.6986114  1210.00055076]"
2863,5.0648659577908,40.822339322516825,"[1232.99219355 1229.60794489 1225.59935175 1220.81825578 1215.05129938
 1207.97699147 1199.13229139 1188.00898462 1174.55565145 1160.0594362
 1150.50687643 1143.23257687]"
2864,7.72738200128415,38.44636066935443,"[1298.59168264 1300.61617614 1303.83521895 1306.22375917 1307.39007798
 1307.7260944  1307.52358863 1306.99198623 1306.27826519 1305.48389445
 1304.67737151 1303.90267654]"
2891,4.919779786401024,57.5177323548759,"[1222.91470594 1212.08615152 1198.8851129  1183.90908678 1167.28087339
 1151.52354674 1147.65745626 1147.42191194 1147.42191194 1147.42191194
 1147.42191194 1147.8967985 ]"
2893,7.3229151781967925,32.15484935744952,"[1220.55741242 1216.17140589 1212.10296777 1205.52247564 1198.65743117
 1195.96344493 1194.75584882 1193.60919146 1192.83458949 1192.83458949
 1192.83458949 1192.83458949]"
2895,5.6343906672380015,87.70810006840513,"[1082.50660287 1075.20569043 1068.14898827 1061.38134131 1054.95130506
 1048.902092   1043.26045877 1038.27176393 1034.2523066  1029.91798738
 1025.80525036 1021.84647675]"
2904,6.362217664381762,23.70291790963047,"[1254.60052745 1250.29514293 1245.09548012 1239.44477895 1233.45723384
 1227.19970302 1220.68925879 1213.91550559 1206.87236691 1199.58831401
 1192.15067797 1185.13489343]"
2905,6.224061826093562,34.67680952275992,"[1274.12153261 1272.44974189 1270.87324655 1269.30304865 1267.66480479
 1265.91369329 1264.04124734 1261.88959421 1259.01243825 1255.06762183
 1251.15016692 1247.38562239]"
2906,7.798134684318207,17.573728457840676,"[1576.69103553 1576.8594625  1576.45675751 1575.45065692 1573.86387447
 1571.76737446 1569.26247064 1566.45670396 1563.44195009 1560.28265018
 1557.01676048 1553.66597626]"
2907,6.654681672902266,59.983668120553,"[1262.77032372 1256.74447304 1250.12683915 1242.89576652 1235.06384707
 1226.77801665 1218.38851665 1208.72852533 1199.59477574 1191.5163835
 1180.18500802 1169.969897  ]"
2908,7.880772094891409,48.81661018725339,"[1287.2700448  1285.47402246 1283.21389323 1278.44765782 1272.83944732
 1266.98799023 1260.81574054 1254.27378335 1244.76439467 1234.04404457
 1224.11461526 1215.46284916]"
2909,6.841862123113541,57.905368114977314,"[1259.52682589 1257.15306716 1253.26948477 1247.95990811 1241.38565414
 1233.85259522 1225.83518473 1217.87893428 1210.42731747 1205.03163414
 1199.57017841 1193.52068406]"
2910,36.86952430154989,78.50301384141949,"[1217.9007298  1212.6211903  1205.94031699 1197.47720005 1186.87057592
 1174.12674543 1160.11015656 1152.82409795 1146.33503535 1140.92514599
 1136.50394261 1132.87959145]"
2914,5.844904577411802,67.84605849282556,"[1264.39508125 1259.19248085 1253.36575629 1247.11770622 1240.59322167
 1233.98848109 1227.76367495 1221.97106495 1218.67734175 1215.93380963
 1212.94126421 1210.02926585]"
2920,6.4112383960864685,70.11573721431962,"[1237.54726526 1233.6577614  1228.92711412 1222.97775276 1217.77435969
 1212.54964428 1207.64653809 1203.16218192 1199.03646717 1194.77421781
 1190.46976796 1186.35544828]"
3038,6.671708520214312,50.1749680848535,"[1353.46033497 1351.0002943  1348.35252646 1345.54327618 1342.60378827
 1339.57455215 1336.51128819 1333.47752428 1330.52470478 1327.68242238
 1324.96700197 1322.39592088]"
3060,6.176138637313065,80.42781331133486,"[1430.74362365 1425.28806058 1419.75992042 1414.21186811 1408.71252722
 1403.4357375  1398.61082788 1394.40122178 1390.8582667  1387.96124544
 1385.66670094 1383.92986218]"
3102,7.17187868912553,75.00589220249609,"[1291.82601034 1290.42775766 1288.46175147 1285.92663659 1282.8662497
 1279.38216079 1275.61624012 1271.71346254 1267.78379046 1263.89185505
 1259.57497791 1254.73343158]"
3103,7.2263731871509895,64.36408651382422,"[1284.37571818 1281.67239631 1277.68980874 1272.26535293 1265.32996311
 1257.07334528 1248.01320434 1238.759267   1229.71056065 1221.0367155
 1212.81400159 1205.09934937]"
3104,7.572147253043529,71.25119529478081,"[1300.84106193 1291.87147508 1280.81392088 1268.74534125 1256.46607731
 1244.63671079 1233.5284499  1223.08021553 1214.58782597 1207.84783778
 1201.76833805 1195.89883445]"
