zip,RMSE_train,RMSE_test,RMSE_pure,forecast
1013,4.594099623587685,77.15805051564129,77.19636806923648,"[1093.89059456 1084.66831155 1077.41538639 1071.19186739 1066.05923234
 1062.01052112 1058.82795786 1056.45271779 1054.65193083 1053.31186884
 1052.53947654 1052.43945938]"
1020,5.039781271810547,67.78916187883355,67.79856979257045,"[1125.30078684 1122.47649482 1119.91256231 1117.16889433 1114.63469312
 1111.78930647 1108.48142314 1105.71301636 1102.86089604 1100.51615112
 1098.74884765 1096.95219749]"
1040,3.5880072633883358,64.68035415950642,65.14477847327659,"[1093.45704692 1083.48037681 1078.43889297 1074.56493062 1070.75337698
 1067.35822295 1064.46903142 1062.33467962 1061.32559106 1062.61599435
 1067.25480776 1078.42622247]"
1085,6.682261388880148,78.26672374824314,77.7839504660651,"[1141.47502089 1134.78459859 1129.32330254 1124.26400153 1119.91956754
 1116.05934497 1112.53627426 1109.07649171 1105.81325305 1102.5246545
 1099.41267676 1097.50470687]"
1104,5.955347557282379,83.21304982213658,82.95299440611389,"[1100.83728416 1084.65707595 1077.71684458 1073.34648578 1069.01783845
 1065.32776395 1062.02427374 1060.36341731 1061.59126428 1063.60825655
 1064.21527471 1061.88933757]"
1108,5.2997122663451375,44.31530932767516,44.29375188094845,"[1182.9266091  1181.90896728 1180.52474875 1178.56590647 1176.16426515
 1173.36690232 1170.35046142 1168.44399231 1166.04195265 1163.50333234
 1160.78268892 1158.18335905]"
1109,5.51161302304768,54.211053199695996,54.069744095757216,"[1149.60517251 1147.71432906 1145.90540608 1144.05019358 1144.352027
 1145.11091278 1145.20945429 1144.95618491 1144.74047922 1144.44069678
 1144.0445142  1143.73182254]"
1420,7.849748574374207,100.40488258273524,99.27283295093031,"[1224.82724341 1222.39079224 1219.83206366 1217.33955549 1214.74589836
 1211.76758148 1208.46352946 1204.79056858 1200.59397348 1192.86476127
 1180.83303085 1167.99119524]"
1440,4.955875684376643,52.735816828248595,52.74959108236669,"[1195.67176996 1196.89615581 1192.81285958 1186.17302123 1179.11569615
 1177.60791375 1176.50027486 1174.6642203  1171.75637513 1168.72027722
 1165.99379993 1163.53262606]"
1453,6.824252558824836,38.47203978136052,38.59040478755358,"[1319.69882091 1310.21100231 1300.96909451 1291.88890808 1286.14326641
 1283.27011016 1282.66342559 1282.12959001 1281.45728579 1281.72240989
 1282.37066336 1282.37147775]"
1545,6.036056104418608,76.94286610646225,77.00240000380954,"[1521.89847811 1518.57411508 1516.08055683 1514.43941724 1513.12978921
 1512.1642119  1511.62488781 1511.68743434 1512.11013682 1512.40125468
 1512.36515755 1512.30295263]"
1550,3.95258415539543,25.553290041078846,25.575975190135313,"[1248.9680962  1254.60003041 1257.90719098 1257.30288889 1252.62066628
 1246.85981857 1237.16745921 1226.76381712 1218.57943386 1211.78287243
 1205.7073936  1199.79056932]"
