zip,RMSE_train,RMSE_test,RMSE_pure,forecast
1013,7.787343690362597,60.326478341267176,64.75503604450242,"[1128.52420836 1126.21325948 1121.54382289 1115.6578163  1108.37354717
 1099.86086942 1090.70485838 1081.4304884  1072.5167954  1064.28022114
 1056.84967158 1050.2211495 ]"
1020,8.011820336692784,62.74600329503929,64.62296688796681,"[1125.17853892 1125.66361144 1125.74529418 1125.15894047 1123.84353824
 1121.83602187 1119.27082592 1116.35615558 1110.81218702 1104.27465516
 1098.26406188 1092.96061035]"
1040,6.351503060689156,50.85652268421754,51.89727791715781,"[1105.80816531 1097.30232691 1097.02152225 1095.90110596 1094.02206399
 1091.34297393 1087.88782163 1083.86821717 1078.34963139 1073.29931787
 1069.15461944 1065.75691617]"
1085,7.698011568730215,46.951040191586074,51.70011609763723,"[1168.33876622 1164.99361843 1160.45086712 1155.7595718  1151.08358595
 1146.51734436 1141.22487304 1136.26932907 1131.85337818 1128.03843925
 1124.83820036 1122.23162156]"
1104,7.879131993685647,66.08315342257389,65.60406625673335,"[1124.31094605 1097.54618011 1096.84441013 1094.98656129 1092.99704728
 1090.80716492 1088.43835823 1085.96547418 1083.5000397  1081.15470848
 1079.01140119 1077.10869868]"
1108,8.272467227550944,54.93547803764682,58.585892337492425,"[1176.01228603 1174.21902669 1172.38201723 1170.01468744 1167.05592976
 1163.48299613 1159.28289097 1154.46459112 1149.0903123  1143.31273152
 1137.7334077  1133.6201998 ]"
1109,26.627466253400083,99.53114223118719,100.9676842267129,"[1150.81928596 1111.60916654 1109.16726199 1107.02542789 1104.37220025
 1101.23603203 1097.66165779 1093.69467981 1089.38458944 1084.78796731
 1080.42048353 1076.15713804]"
1420,9.595849134937012,88.22817556472222,89.27321091725732,"[1235.15183984 1233.32561567 1231.22287065 1228.60818628 1225.45769643
 1221.74985992 1217.46343095 1212.58253182 1207.10764386 1201.07429196
 1194.57488672 1187.76744589]"
1440,7.225054282952016,96.66889607583565,100.20360648503166,"[1201.07562081 1193.91978914 1182.92069774 1169.1481022  1153.12949805
 1136.55765056 1121.876835   1110.50819225 1102.12484433 1095.70514647
 1090.89212211 1092.08640856]"
1453,9.549989209383007,45.563110828910446,47.95504009900055,"[1332.73093853 1329.57677941 1324.96438264 1318.44541637 1309.79711581
 1299.2976516  1288.1978617  1277.87627288 1268.94345151 1261.29762858
 1254.62041203 1248.6443787 ]"
1545,10.00509303419539,91.3696193706644,95.37808392523489,"[1514.95671367 1510.81801757 1505.96529124 1501.32135225 1496.73894473
 1493.06947432 1490.16191675 1487.74366629 1485.59818798 1483.65293629
 1483.11842953 1482.58983038]"
1550,7.338931180221097,27.28730121365461,28.800822847460633,"[1247.94895806 1245.7859357  1241.71836885 1236.43889591 1230.29805882
 1223.59378495 1216.56345992 1209.51557736 1202.89379348 1197.12161416
 1192.45903154 1188.40849403]"
1602,8.981551104838285,35.91747876207793,37.193415185546826,"[1395.42078208 1392.86733101 1390.24625601 1387.06587912 1383.17545178
 1378.54918849 1373.42231975 1368.28810334 1363.03910595 1356.75387252
 1352.04450363 1347.88034723]"
1603,9.643891311415834,73.39436765779143,73.66572133769145,"[1273.93029673 1271.54306214 1268.98464143 1266.12741626 1262.99327844
 1259.60348735 1255.97359882 1252.11446571 1248.03711528 1243.7593527
 1239.31251065 1234.74682556]"
1604,8.69000616741614,68.87038544432451,71.7852689902592,"[1342.719059   1338.90847728 1333.30910081 1326.16341169 1317.97941741
 1309.30986304 1300.59278986 1292.9337534  1285.97423237 1279.40343525
 1273.29482174 1267.75574522]"
1605,10.392210371781152,46.40451140284245,48.167562456644724,"[1325.21354866 1322.43598045 1318.74216247 1314.5491     1309.87488907
 1304.73118356 1299.14054444 1293.1404477  1286.78464958 1280.1414982
 1273.28928547 1266.30964833]"
1610,9.498157791574599,51.48430263414449,52.458998744077064,"[1322.65076953 1319.38802989 1315.47160454 1310.64397405 1304.99014079
 1298.60484978 1291.59202322 1284.0813535  1276.24448018 1268.3003707
 1260.49939436 1253.08718685]"
1702,12.174639756182454,126.68780794256328,139.71403693900845,"[2260.14146251 2247.12274757 2234.41999664 2222.94349428 2218.07182453
 2217.69591451 2218.10137472 2217.98021529 2217.11581912 2215.51982622
 2213.32267196 2211.72867373]"
1752,14.12503899763613,122.46066855573996,128.99991963827247,"[2086.88588535 2082.42777747 2076.04291531 2068.95605452 2061.27505515
 2053.03610148 2044.25054197 2034.91122871 2025.01469258 2014.57646355
 2003.59711616 1992.0371406 ]"
1757,8.096487163256741,65.88582429317022,65.7091328226726,"[1448.0042462  1446.61787349 1444.9561375  1442.8108471  1440.19410431
 1437.16361996 1433.81592703 1430.61799921 1427.73248415 1424.77696692
 1421.91019418 1422.06257936]"
1760,10.707759964928915,114.60485777167361,133.5587833129908,"[2273.76110769 2269.45641794 2268.129559   2269.11227749 2270.17877375
 2271.00298749 2271.61363734 2272.10803191 2272.59083577 2273.15339926
 2273.86349946 2274.76144856]"
1801,11.11285679242667,85.0356197012106,89.89128972375117,"[2250.22384296 2248.65985384 2245.20798296 2239.85216801 2233.13391198
 2225.63419782 2217.87766706 2210.30942819 2203.27756649 2197.01881323
 2191.65648522 2187.34465898]"
1830,8.69575117706445,50.64391395207327,48.71393905333535,"[1628.11049073 1628.29544305 1626.99059783 1623.74875169 1618.12020418
 1610.3742658  1601.65877861 1591.62846772 1581.80631058 1572.61451013
 1564.60915786 1560.42859252]"
1832,9.22871066719263,44.68263612325001,46.12087867508478,"[1577.47228653 1575.88958806 1573.72523088 1570.92986185 1567.56433979
 1563.7546974  1559.6615012  1555.44212585 1551.21919588 1547.06494066
 1541.46798116 1536.4827069 ]"
1841,7.710351105562269,74.6556721696161,75.46884013370988,"[1562.24044745 1561.49406978 1561.55159287 1562.26588723 1562.58819315
 1562.78804741 1562.86540991 1562.83734464 1562.72893812 1562.56502499
 1562.36642634 1562.1496247 ]"
1843,9.14458048129405,33.878683412521234,34.00578602320087,"[1679.06420588 1676.66843662 1674.70142719 1673.13784846 1672.17545991
 1671.36499355 1670.26112186 1668.8766044  1667.36375065 1666.95141005
 1666.51401776 1666.12272865]"
1844,8.952407663584452,33.8645513748114,33.14665684885654,"[1678.57014432 1677.53322131 1677.21624995 1677.28981529 1677.63198999
 1678.28999288 1679.29830549 1680.67583645 1682.4094685  1684.43930676
 1686.65389585 1688.43249248]"
1845,9.511168624066901,89.91541540873948,87.22067777508167,"[1804.82896123 1799.70093597 1793.93642268 1787.92750581 1781.91849757
 1776.05473788 1766.85310904 1757.72679404 1753.08257326 1749.75328689
 1746.26141705 1743.01468775]"
1850,13.558600180548135,98.35592157881693,94.97962820798057,"[1994.58879995 1992.11020524 1989.75561768 1987.4205904  1985.19842824
 1983.25838052 1981.14384784 1978.70735058 1975.73344317 1970.87318688
 1965.31706822 1959.71740442]"
1851,12.169956241749476,111.22503641870016,111.8014860577025,"[2002.53902075 1996.63453226 1990.02545052 1982.66895991 1974.33256932
 1965.29761316 1953.97746914 1940.64175521 1930.59052743 1923.82639944
 1919.21957082 1915.6928574 ]"
1852,11.886727885195285,73.65321013903016,73.19158428934325,"[1994.39535672 1990.56215985 1987.4670948  1985.31109094 1983.91890097
 1982.98045244 1982.23375562 1981.05163009 1977.17289372 1973.33535774
 1969.61431995 1966.07988012]"
1854,14.449879437767784,121.78966151088854,118.93655328003173,"[2015.08974726 2015.46555849 2015.79822272 2015.84380863 2015.59255559
 2015.03401511 2014.16433125 2012.99066292 2011.53491278 2009.64704217
 2007.51138935 2005.22076965]"
1876,13.474865033031936,60.62058606868675,61.145324004625934,"[2203.1076539  2201.848998   2199.32971931 2195.12025949 2188.99976565
 2181.22240418 2172.51906172 2163.60244598 2154.80339171 2144.7586039
 2134.49947265 2124.3407682 ]"
1880,13.587752474487752,52.39947532098758,54.014127484618975,"[2232.48287634 2232.85011733 2232.18772106 2231.31944338 2230.26356861
 2228.99128792 2227.46335288 2225.63705509 2223.47088457 2220.9024914
 2217.48917387 2213.64676092]"
1902,11.511441745743832,113.53964890305811,112.68119803831378,"[1749.80747017 1747.15182906 1744.22892656 1741.02240389 1737.51326444
 1732.93954449 1726.98520191 1722.11870488 1716.68479114 1711.23799265
 1706.30168621 1702.11085714]"
1905,10.368634026879088,86.60647123869875,90.14185184627824,"[1759.91991758 1757.10903352 1753.768169   1750.11944167 1747.20347884
 1744.21617598 1740.8730976  1737.12842339 1732.97691344 1728.44326821
 1723.57528042 1721.73887881]"
1915,10.790290617763722,109.46904359280246,107.87532554204847,"[1820.62400933 1818.98111179 1816.68450333 1813.78444999 1810.45511781
 1807.20485241 1804.57800415 1802.77985866 1801.61172318 1800.70686072
 1799.7534812  1798.56222595]"
1930,9.371048048948754,44.594698658660405,47.00705135979523,"[1778.7822774  1777.54399454 1776.3672075  1774.88224448 1772.61639214
 1769.05942427 1763.36488542 1755.63192075 1746.69337502 1737.62777921
 1730.30745069 1725.12653086]"
1960,11.002262593191162,99.85386704927079,99.26133439048067,"[1794.68247211 1791.76747162 1787.79936236 1782.81364262 1776.99540699
 1771.82092028 1767.00054369 1762.24256014 1757.70371546 1753.48441731
 1749.64150585 1746.19664351]"
1970,10.767309007585899,86.29295794329144,87.36180398063469,"[1820.82116224 1816.29135083 1815.13428732 1814.81043682 1814.35606771
 1813.20649594 1811.38709002 1809.24315168 1810.87762334 1814.57923445
 1818.7870144  1824.49212336]"
2026,14.487704951080998,64.56646012229895,68.36636558053101,"[2292.15329572 2287.44346523 2280.40823728 2273.64980185 2267.39138371
 2260.81020763 2255.20534378 2251.77643865 2248.88157225 2246.38077848
 2244.23002949 2242.39145399]"
