,zip,year,month,datetime,City,State,Metro,CountyName,year-month,zri_x,zri_y,residual,residual_squared
60,1013,2019,1,2019-01-01,Chicopee,MA,Springfield,Hampden County,2019-01,1081.1497404897732,1099.0,-17.850259510226806,318.63176458244254
61,1013,2019,2,2019-02-01,Chicopee,MA,Springfield,Hampden County,2019-02,1079.4791778392826,1098.0,-18.520822160717444,343.02085350892236
62,1013,2019,3,2019-03-01,Chicopee,MA,Springfield,Hampden County,2019-03,1077.8086151887917,1106.0,-28.19138481120831,794.7541775736265
63,1013,2019,4,2019-04-01,Chicopee,MA,Springfield,Hampden County,2019-04,1076.1380525383013,1114.0,-37.86194746169872,1433.5270655924342
64,1013,2019,5,2019-05-01,Chicopee,MA,Springfield,Hampden County,2019-05,1074.4674898878106,1116.0,-41.53251011218936,1724.9493962191111
65,1013,2019,6,2019-06-01,Chicopee,MA,Springfield,Hampden County,2019-06,1072.7969272373198,1128.0,-55.20307276268022,3047.379242441767
66,1013,2019,7,2019-07-01,Chicopee,MA,Springfield,Hampden County,2019-07,1071.1263645868294,1138.0,-66.87363541317063,4472.083113373669
67,1013,2019,8,2019-08-01,Chicopee,MA,Springfield,Hampden County,2019-08,1069.4558019363387,1148.0,-78.54419806366127,6169.19104946365
68,1013,2019,9,2019-09-01,Chicopee,MA,Springfield,Hampden County,2019-09,1067.7852392858479,1155.0,-87.21476071415213,7606.414486426815
69,1013,2019,10,2019-10-01,Chicopee,MA,Springfield,Hampden County,2019-10,1066.1146766353572,1175.0,-108.88532336464277,11856.013644222821
70,1013,2019,11,2019-11-01,Chicopee,MA,Springfield,Hampden County,2019-11,1064.4441139848668,1161.0,-96.55588601513318,9323.039124167391
71,1013,2019,12,2019-12-01,Chicopee,MA,Springfield,Hampden County,2019-12,1062.7735513343762,1155.0,-92.22644866562382,8505.717833472945
132,1020,2019,1,2019-01-01,Chicopee,MA,Springfield,Hampden County,2019-01,1111.4876233995635,1115.0,-3.5123766004364825,12.336789383293741
133,1020,2019,2,2019-02-01,Chicopee,MA,Springfield,Hampden County,2019-02,1108.6791213796143,1119.0,-10.320878620385656,106.52053549673373
134,1020,2019,3,2019-03-01,Chicopee,MA,Springfield,Hampden County,2019-03,1105.870619359665,1131.0000000000002,-25.129380640335285,631.4857713668578
135,1020,2019,4,2019-04-01,Chicopee,MA,Springfield,Hampden County,2019-04,1103.0621173397158,1136.0,-32.93788266028423,1084.9041141426526
136,1020,2019,5,2019-05-01,Chicopee,MA,Springfield,Hampden County,2019-05,1100.2536153197664,1137.0,-36.74638468023363,1350.296787067709
137,1020,2019,6,2019-06-01,Chicopee,MA,Springfield,Hampden County,2019-06,1097.445113299817,1151.0,-53.55488670018303,2868.1258894694415
138,1020,2019,7,2019-07-01,Chicopee,MA,Springfield,Hampden County,2019-07,1094.6366112798676,1167.0,-72.36338872013243,5236.46002706099
139,1020,2019,8,2019-08-01,Chicopee,MA,Springfield,Hampden County,2019-08,1091.8281092599182,1179.0,-87.17189074008184,7598.938535200765
140,1020,2019,9,2019-09-01,Chicopee,MA,Springfield,Hampden County,2019-09,1089.019607239969,1188.0,-98.98039276003101,9797.118150929999
141,1020,2019,10,2019-10-01,Chicopee,MA,Springfield,Hampden County,2019-10,1086.2111052200198,1213.0,-126.78889477998018,16075.423839528887
142,1020,2019,11,2019-11-01,Chicopee,MA,Springfield,Hampden County,2019-11,1083.4026032000704,1209.0,-125.59739679992958,15774.706082918961
143,1020,2019,12,2019-12-01,Chicopee,MA,Springfield,Hampden County,2019-12,1080.594101180121,1205.0,-124.40589881987898,15476.827661181967
204,1040,2019,1,2019-01-01,Holyoke,MA,Springfield,Hampden County,2019-01,1099.2003021635894,1112.0,-12.799697836410587,163.83226470341387
205,1040,2019,2,2019-02-01,Holyoke,MA,Springfield,Hampden County,2019-02,1106.0888839763445,1125.0,-18.911116023655495,357.6303092601596
206,1040,2019,3,2019-03-01,Holyoke,MA,Springfield,Hampden County,2019-03,1103.7675901041232,1129.0,-25.2324098958768,636.6745091535414
207,1040,2019,4,2019-04-01,Holyoke,MA,Springfield,Hampden County,2019-04,1101.4462962319021,1127.0,-25.553703768097876,652.9917762676996
208,1040,2019,5,2019-05-01,Holyoke,MA,Springfield,Hampden County,2019-05,1099.1250023596808,1123.0,-23.87499764031918,570.0155123252464
209,1040,2019,6,2019-06-01,Holyoke,MA,Springfield,Hampden County,2019-06,1096.8037084874597,1131.0,-34.196291512540256,1169.3863532106327
210,1040,2019,7,2019-07-01,Holyoke,MA,Springfield,Hampden County,2019-07,1094.4824146152382,1137.0,-42.51758538476179,1807.7450669505092
211,1040,2019,8,2019-08-01,Holyoke,MA,Springfield,Hampden County,2019-08,1092.161120743017,1145.0,-52.83887925698309,2791.947161134038
212,1040,2019,9,2019-09-01,Holyoke,MA,Springfield,Hampden County,2019-09,1089.8398268707956,1149.0,-59.160173129204395,3499.9260846774378
213,1040,2019,10,2019-10-01,Holyoke,MA,Springfield,Hampden County,2019-10,1087.5185329985745,1164.0,-76.48146700142547,5849.414794690133
214,1040,2019,11,2019-11-01,Holyoke,MA,Springfield,Hampden County,2019-11,1085.197239126353,1136.0,-50.802760873647,2580.920512384959
215,1040,2019,12,2019-12-01,Holyoke,MA,Springfield,Hampden County,2019-12,1082.875945254132,1123.0,-40.12405474586808,1609.9397692494188
276,1085,2019,1,2019-01-01,Westfield,MA,Springfield,Hampden County,2019-01,1099.95816163802,1172.0,-72.0418383619799,5190.026474573639
277,1085,2019,2,2019-02-01,Westfield,MA,Springfield,Hampden County,2019-02,1102.2910368456266,1179.0,-76.70896315437335,5884.265028219008
278,1085,2019,3,2019-03-01,Westfield,MA,Springfield,Hampden County,2019-03,1104.6239120532339,1186.0,-81.37608794676612,6622.067689519814
279,1085,2019,4,2019-04-01,Westfield,MA,Springfield,Hampden County,2019-04,1106.9567872608404,1185.0,-78.04321273915957,6090.743054649719
280,1085,2019,5,2019-05-01,Westfield,MA,Springfield,Hampden County,2019-05,1109.2896624684477,1192.0,-82.71033753155234,6840.999934583316
281,1085,2019,6,2019-06-01,Westfield,MA,Springfield,Hampden County,2019-06,1111.6225376760542,1199.0,-87.37746232394579,7634.8209221725665
282,1085,2019,7,2019-07-01,Westfield,MA,Springfield,Hampden County,2019-07,1113.9554128836612,1202.0,-88.04458711633879,7751.84932048657
283,1085,2019,8,2019-08-01,Westfield,MA,Springfield,Hampden County,2019-08,1116.288288091268,1201.0,-84.71171190873201,7176.07413450801
284,1085,2019,9,2019-09-01,Westfield,MA,Springfield,Hampden County,2019-09,1118.621163298875,1201.0,-82.37883670112501,6786.272736230621
285,1085,2019,10,2019-10-01,Westfield,MA,Springfield,Hampden County,2019-10,1120.954038506482,1192.0,-71.045961493518,5047.528644538444
286,1085,2019,11,2019-11-01,Westfield,MA,Springfield,Hampden County,2019-11,1123.2869137140888,1191.5,-68.21308628591123,4653.025140649171
287,1085,2019,12,2019-12-01,Westfield,MA,Springfield,Hampden County,2019-12,1125.6197889216958,1191.0,-65.38021107830423,4274.572000643615
348,1104,2019,1,2019-01-01,Springfield,MA,Springfield,Hampden County,2019-01,1088.4844668487763,1113.0,-24.515533151223735,601.01136568875
349,1104,2019,2,2019-02-01,Springfield,MA,Springfield,Hampden County,2019-02,1099.11571857552,1116.0,-16.884281424479923,285.0789592210378
350,1104,2019,3,2019-03-01,Springfield,MA,Springfield,Hampden County,2019-03,1101.5410178693564,1125.0,-23.458982130643562,550.323842605854
351,1104,2019,4,2019-04-01,Springfield,MA,Springfield,Hampden County,2019-04,1103.9663171631923,1129.0,-25.033682836807657,626.6852763738782
352,1104,2019,5,2019-05-01,Springfield,MA,Springfield,Hampden County,2019-05,1106.3916164570285,1130.0,-23.608383542971524,557.3557735120487
353,1104,2019,6,2019-06-01,Springfield,MA,Springfield,Hampden County,2019-06,1108.8169157508646,1135.0,-26.18308424913539,685.5539007973218
354,1104,2019,7,2019-07-01,Springfield,MA,Springfield,Hampden County,2019-07,1111.2422150447007,1141.0,-29.757784955299257,885.5257654458348
355,1104,2019,8,2019-08-01,Springfield,MA,Springfield,Hampden County,2019-08,1113.6675143385369,1145.0,-31.332485661463124,981.7246577257923
356,1104,2019,9,2019-09-01,Springfield,MA,Springfield,Hampden County,2019-09,1116.092813632373,1154.0,-37.90718636762699,1436.9547783100056
357,1104,2019,10,2019-10-01,Springfield,MA,Springfield,Hampden County,2019-10,1118.518112926209,1178.0,-59.481887073791086,3538.094889859235
358,1104,2019,11,2019-11-01,Springfield,MA,Springfield,Hampden County,2019-11,1120.9434122200446,1188.0,-67.05658777995541,4496.585964690865
359,1104,2019,12,2019-12-01,Springfield,MA,Springfield,Hampden County,2019-12,1123.368711513881,1193.0,-69.63128848611905,4848.516336237135
420,1108,2019,1,2019-01-01,Springfield,MA,Springfield,Hampden County,2019-01,1123.6064482275406,1198.0,-74.39355177245943,5534.400545321602
421,1108,2019,2,2019-02-01,Springfield,MA,Springfield,Hampden County,2019-02,1124.9983232482905,1206.0,-81.00167675170951,6561.271636588437
422,1108,2019,3,2019-03-01,Springfield,MA,Springfield,Hampden County,2019-03,1126.3901982690409,1205.0,-78.60980173095913,6179.500928180706
423,1108,2019,4,2019-04-01,Springfield,MA,Springfield,Hampden County,2019-04,1127.7820732897912,1200.0,-72.21792671020876,5215.4289383210835
424,1108,2019,5,2019-05-01,Springfield,MA,Springfield,Hampden County,2019-05,1129.1739483105414,1191.0,-61.82605168945861,3822.460667507608
425,1108,2019,6,2019-06-01,Springfield,MA,Springfield,Hampden County,2019-06,1130.5658233312918,1189.0,-58.43417666870823,3414.5530029498054
426,1108,2019,7,2019-07-01,Springfield,MA,Springfield,Hampden County,2019-07,1131.9576983520417,1189.0,-57.04230164795831,3253.8241772966676
427,1108,2019,8,2019-08-01,Springfield,MA,Springfield,Hampden County,2019-08,1133.3495733727923,1193.0,-59.65042662720771,3558.17339680789
428,1108,2019,9,2019-09-01,Springfield,MA,Springfield,Hampden County,2019-09,1134.7414483935427,1204.0,-69.25855160645733,4796.746970624314
429,1108,2019,10,2019-10-01,Springfield,MA,Springfield,Hampden County,2019-10,1136.1333234142926,1240.0,-103.86667658570741,10788.28650495994
430,1108,2019,11,2019-11-01,Springfield,MA,Springfield,Hampden County,2019-11,1137.525198435043,1240.0,-102.47480156495703,10501.08495577732
431,1108,2019,12,2019-12-01,Springfield,MA,Springfield,Hampden County,2019-12,1138.9170734557936,1240.0,-101.08292654420643,10217.758038741433
492,1109,2019,1,2019-01-01,Springfield,MA,Springfield,Hampden County,2019-01,1116.2847904796047,1189.0,-72.71520952039532,5287.50169559499
493,1109,2019,2,2019-02-01,Springfield,MA,Springfield,Hampden County,2019-02,1126.634716014346,1200.0,-73.36528398565406,5382.464894295668
494,1109,2019,3,2019-03-01,Springfield,MA,Springfield,Hampden County,2019-03,1128.1622636848224,1199.0,-70.83773631517761,5017.984886258632
495,1109,2019,4,2019-04-01,Springfield,MA,Springfield,Hampden County,2019-04,1129.6898113552986,1193.0,-63.310188644701384,4008.179986227676
496,1109,2019,5,2019-05-01,Springfield,MA,Springfield,Hampden County,2019-05,1131.2173590257748,1185.0,-53.78264097422516,2892.572470162403
497,1109,2019,6,2019-06-01,Springfield,MA,Springfield,Hampden County,2019-06,1132.7449066962508,1183.0,-50.25509330374916,2525.574402968534
498,1109,2019,7,2019-07-01,Springfield,MA,Springfield,Hampden County,2019-07,1134.2724543667273,1184.0000000000002,-49.72754563327294,2472.8287947092426
499,1109,2019,8,2019-08-01,Springfield,MA,Springfield,Hampden County,2019-08,1135.8000020372037,1187.0,-51.19999796279626,2621.4397913903413
500,1109,2019,9,2019-09-01,Springfield,MA,Springfield,Hampden County,2019-09,1137.32754970768,1199.0,-61.672450292320036,3803.4911250586856
501,1109,2019,10,2019-10-01,Springfield,MA,Springfield,Hampden County,2019-10,1138.855097378156,1203.5,-64.64490262184404,4178.963434987699
502,1109,2019,11,2019-11-01,Springfield,MA,Springfield,Hampden County,2019-11,1140.3826450486324,1208.0,-67.61735495136759,4572.1066906192345
503,1109,2019,12,2019-12-01,Springfield,MA,Springfield,Hampden County,2019-12,1141.9101927191089,1237.0,-95.08980728089114,9042.071448717017
564,1420,2019,1,2019-01-01,Fitchburg,MA,Worcester,Worcester County,2019-01,1222.6014070609658,1252.0,-29.398592939034188,864.2772667950309
565,1420,2019,2,2019-02-01,Fitchburg,MA,Worcester,Worcester County,2019-02,1221.2486598977189,1276.0,-54.75134010228112,2997.7092429956565
566,1420,2019,3,2019-03-01,Fitchburg,MA,Worcester,Worcester County,2019-03,1219.8959127344722,1297.0,-77.10408726552782,5945.04027305013
567,1420,2019,4,2019-04-01,Fitchburg,MA,Worcester,Worcester County,2019-04,1218.5431655712255,1310.0,-91.45683442877453,8364.352563732278
568,1420,2019,5,2019-05-01,Fitchburg,MA,Worcester,Worcester County,2019-05,1217.190418407979,1313.0,-95.809581592021,9179.47592483813
569,1420,2019,6,2019-06-01,Fitchburg,MA,Worcester,Worcester County,2019-06,1215.8376712447325,1317.0,-101.16232875526748,10233.816759188818
570,1420,2019,7,2019-07-01,Fitchburg,MA,Worcester,Worcester County,2019-07,1214.484924081486,1321.0,-106.51507591851396,11345.461397926792
571,1420,2019,8,2019-08-01,Fitchburg,MA,Worcester,Worcester County,2019-08,1213.1321769182393,1326.0,-112.86782308176066,12739.145487215625
572,1420,2019,9,2019-09-01,Fitchburg,MA,Worcester,Worcester County,2019-09,1211.7794297549926,1326.0,-114.22057024500737,13046.338667094662
573,1420,2019,10,2019-10-01,Fitchburg,MA,Worcester,Worcester County,2019-10,1210.4266825917464,1315.9999999999998,-105.57331740825339,11145.725348583817
574,1420,2019,11,2019-11-01,Fitchburg,MA,Worcester,Worcester County,2019-11,1209.0739354284995,1290.0,-80.92606457150055,6549.0279270306755
575,1420,2019,12,2019-12-01,Fitchburg,MA,Worcester,Worcester County,2019-12,1207.7211882652527,1264.0,-56.27881173474725,3167.304650275125
636,1440,2019,1,2019-01-01,Gardner,MA,Worcester,Worcester County,2019-01,1166.6177532622007,1215.0,-48.38224673779928,2340.841799397289
637,1440,2019,2,2019-02-01,Gardner,MA,Worcester,Worcester County,2019-02,1166.519869040203,1239.0,-72.48013095979695,5253.369383949316
638,1440,2019,3,2019-03-01,Gardner,MA,Worcester,Worcester County,2019-03,1166.4219848182058,1244.0,-77.57801518179417,6018.348439546687
639,1440,2019,4,2019-04-01,Gardner,MA,Worcester,Worcester County,2019-04,1166.3241005962082,1237.0,-70.67589940379185,4995.082756534905
640,1440,2019,5,2019-05-01,Gardner,MA,Worcester,Worcester County,2019-05,1166.2262163742107,1233.0,-66.77378362578929,4458.738179703726
641,1440,2019,6,2019-06-01,Gardner,MA,Worcester,Worcester County,2019-06,1166.1283321522133,1233.0,-66.87166784778674,4471.819960744715
642,1440,2019,7,2019-07-01,Gardner,MA,Worcester,Worcester County,2019-07,1166.0304479302158,1239.0,-72.96955206978419,5324.555529264945
643,1440,2019,8,2019-08-01,Gardner,MA,Worcester,Worcester County,2019-08,1165.9325637082181,1241.0,-75.06743629178186,5635.119991420728
644,1440,2019,9,2019-09-01,Gardner,MA,Worcester,Worcester County,2019-09,1165.8346794862207,1240.0,-74.1653205137793,5500.494766911614
645,1440,2019,10,2019-10-01,Gardner,MA,Worcester,Worcester County,2019-10,1165.736795264223,1216.0,-50.26320473577698,2526.3897503106336
646,1440,2019,11,2019-11-01,Gardner,MA,Worcester,Worcester County,2019-11,1165.6389110422258,1212.0,-46.3610889577742,2149.3505693506527
647,1440,2019,12,2019-12-01,Gardner,MA,Worcester,Worcester County,2019-12,1165.5410268202281,1216.0,-50.458973179771874,2546.107974356937
708,1453,2019,1,2019-01-01,Leominster,MA,Worcester,Worcester County,2019-01,1262.239010580067,1319.0,-56.76098941993291,3221.8099199297358
709,1453,2019,2,2019-02-01,Leominster,MA,Worcester,Worcester County,2019-02,1260.9108828806627,1315.0,-54.08911711933729,2925.632590749386
710,1453,2019,3,2019-03-01,Leominster,MA,Worcester,Worcester County,2019-03,1259.5827551812588,1308.0,-48.41724481874121,2344.2295958379227
711,1453,2019,4,2019-04-01,Leominster,MA,Worcester,Worcester County,2019-04,1258.2546274818544,1307.0,-48.74537251814559,2376.111341932783
712,1453,2019,5,2019-05-01,Leominster,MA,Worcester,Worcester County,2019-05,1256.9264997824507,1314.0,-57.07350021754928,3257.384427082598
713,1453,2019,6,2019-06-01,Leominster,MA,Worcester,Worcester County,2019-06,1255.5983720830461,1325.0,-69.40162791695388,4816.585957523313
714,1453,2019,7,2019-07-01,Leominster,MA,Worcester,Worcester County,2019-07,1254.2702443836417,1331.0,-76.72975561635826,5887.455396946062
715,1453,2019,8,2019-08-01,Leominster,MA,Worcester,Worcester County,2019-08,1252.942116684238,1339.0000000000002,-86.05788331576218,7405.959280789339
716,1453,2019,9,2019-09-01,Leominster,MA,Worcester,Worcester County,2019-09,1251.613988984834,1342.0,-90.3860110151661,8169.630987233729
717,1453,2019,10,2019-10-01,Leominster,MA,Worcester,Worcester County,2019-10,1250.2858612854297,1331.0,-80.71413871457025,6514.772188434888
718,1453,2019,11,2019-11-01,Leominster,MA,Worcester,Worcester County,2019-11,1248.9577335860254,1325.0,-76.04226641397463,5782.426281373894
719,1453,2019,12,2019-12-01,Leominster,MA,Worcester,Worcester County,2019-12,1247.6296058866212,1322.0,-74.37039411337878,5530.955520579285
780,1545,2019,1,2019-01-01,Shrewsbury,MA,Worcester,Worcester County,2019-01,1525.4840227005052,1500.9999999999998,24.48402270050542,599.4673675988647
781,1545,2019,2,2019-02-01,Shrewsbury,MA,Worcester,Worcester County,2019-02,1521.7022029007214,1526.0,-4.297797099278569,18.471059906567277
782,1545,2019,3,2019-03-01,Shrewsbury,MA,Worcester,Worcester County,2019-03,1517.920383100937,1565.0,-47.07961689906301,2216.4903273625396
783,1545,2019,4,2019-04-01,Shrewsbury,MA,Worcester,Worcester County,2019-04,1514.1385633011528,1605.0000000000002,-90.86143669884746,8255.800678978663
784,1545,2019,5,2019-05-01,Shrewsbury,MA,Worcester,Worcester County,2019-05,1510.3567435013686,1619.9999999999998,-109.64325649863122,12021.643695624636
785,1545,2019,6,2019-06-01,Shrewsbury,MA,Worcester,Worcester County,2019-06,1506.5749237015843,1627.0,-120.42507629841566,14502.199001479234
786,1545,2019,7,2019-07-01,Shrewsbury,MA,Worcester,Worcester County,2019-07,1502.7931039018,1622.0,-119.2068960982001,14210.284077367076
787,1545,2019,8,2019-08-01,Shrewsbury,MA,Worcester,Worcester County,2019-08,1499.011284102016,1611.0,-111.9887158979841,12541.472488479396
788,1545,2019,9,2019-09-01,Shrewsbury,MA,Worcester,Worcester County,2019-09,1495.2294643022315,1600.0000000000002,-104.77053569776876,10976.86515039744
789,1545,2019,10,2019-10-01,Shrewsbury,MA,Worcester,Worcester County,2019-10,1491.4476445024472,1567.0,-75.55235549755275,5708.15842122859
790,1545,2019,11,2019-11-01,Shrewsbury,MA,Worcester,Worcester County,2019-11,1487.665824702663,1552.0,-64.33417529733697,4138.886111188483
791,1545,2019,12,2019-12-01,Shrewsbury,MA,Worcester,Worcester County,2019-12,1483.8840049028786,1546.0,-62.11599509712141,3858.3968469056113
852,1550,2019,1,2019-01-01,Southbridge,MA,Worcester,Worcester County,2019-01,1162.060270244634,1233.0,-70.93972975536599,5032.445257764359
853,1550,2019,2,2019-02-01,Southbridge,MA,Worcester,Worcester County,2019-02,1159.474627718152,1246.0,-86.52537228184792,7486.640048512377
854,1550,2019,3,2019-03-01,Southbridge,MA,Worcester,Worcester County,2019-03,1156.8889851916704,1252.0,-95.11101480832963,9046.105137870298
855,1550,2019,4,2019-04-01,Southbridge,MA,Worcester,Worcester County,2019-04,1154.3033426651884,1243.0,-88.69665733481156,7867.097022368982
856,1550,2019,5,2019-05-01,Southbridge,MA,Worcester,Worcester County,2019-05,1151.7177001387065,1230.0,-78.2822998612935,6128.118471573472
857,1550,2019,6,2019-06-01,Southbridge,MA,Worcester,Worcester County,2019-06,1149.1320576122246,1219.0,-69.86794238777543,4881.529373501507
858,1550,2019,7,2019-07-01,Southbridge,MA,Worcester,Worcester County,2019-07,1146.546415085743,1216.0,-69.45358491425691,4823.800457441895
859,1550,2019,8,2019-08-01,Southbridge,MA,Worcester,Worcester County,2019-08,1143.960772559261,1220.0,-76.03922744073907,5781.964109784445
860,1550,2019,9,2019-09-01,Southbridge,MA,Worcester,Worcester County,2019-09,1141.3751300327792,1227.0,-85.62486996722077,7331.6183569034665
861,1550,2019,10,2019-10-01,Southbridge,MA,Worcester,Worcester County,2019-10,1138.789487506297,1233.0,-94.21051249370294,8875.620664326158
862,1550,2019,11,2019-11-01,Southbridge,MA,Worcester,Worcester County,2019-11,1136.2038449798156,1239.0,-102.79615502018441,10567.049486933785
863,1550,2019,12,2019-12-01,Southbridge,MA,Worcester,Worcester County,2019-12,1133.6182024533337,1262.0,-128.38179754666635,16481.885941313227
924,1602,2019,1,2019-01-01,Worcester,MA,Worcester,Worcester County,2019-01,1326.001442983782,1390.0,-63.998557016218,4095.8153001581063
925,1602,2019,2,2019-02-01,Worcester,MA,Worcester,Worcester County,2019-02,1325.5877988878137,1389.0,-63.41220111218627,4021.1072498923572
926,1602,2019,3,2019-03-01,Worcester,MA,Worcester,Worcester County,2019-03,1325.1741547918446,1394.0,-68.82584520815544,4736.996968616973
927,1602,2019,4,2019-04-01,Worcester,MA,Worcester,Worcester County,2019-04,1324.7605106958758,1400.0,-75.23948930412416,5660.980750745414
928,1602,2019,5,2019-05-01,Worcester,MA,Worcester,Worcester County,2019-05,1324.3468665999071,1405.0,-80.65313340009288,6504.9279272531785
929,1602,2019,6,2019-06-01,Worcester,MA,Worcester,Worcester County,2019-06,1323.9332225039386,1408.0,-84.06677749606138,7067.223078572291
930,1602,2019,7,2019-07-01,Worcester,MA,Worcester,Worcester County,2019-07,1323.5195784079697,1408.0,-84.48042159203032,7136.941632367184
931,1602,2019,8,2019-08-01,Worcester,MA,Worcester,Worcester County,2019-08,1323.1059343120012,1408.0,-84.89406568799882,7207.002389038258
932,1602,2019,9,2019-09-01,Worcester,MA,Worcester,Worcester County,2019-09,1322.6922902160325,1410.0,-87.30770978396754,7622.636187721501
933,1602,2019,10,2019-10-01,Worcester,MA,Worcester,Worcester County,2019-10,1322.2786461200637,1410.0,-87.72135387993626,7695.035926529008
934,1602,2019,11,2019-11-01,Worcester,MA,Worcester,Worcester County,2019-11,1321.865002024095,1410.0,-88.13499797590498,7767.777868212775
935,1602,2019,12,2019-12-01,Worcester,MA,Worcester,Worcester County,2019-12,1321.451357928126,1410.0,-88.54864207187393,7840.862012772842
996,1603,2019,1,2019-01-01,Worcester,MA,Worcester,Worcester County,2019-01,1269.189457769092,1301.0,-31.810542230907913,1011.9105970243758
997,1603,2019,2,2019-02-01,Worcester,MA,Worcester,Worcester County,2019-02,1267.004027522194,1305.0,-37.995972477805935,1443.6939245341862
998,1603,2019,3,2019-03-01,Worcester,MA,Worcester,Worcester County,2019-03,1264.8185972752963,1314.0,-49.18140272470373,2418.8103739694957
999,1603,2019,4,2019-04-01,Worcester,MA,Worcester,Worcester County,2019-04,1262.633167028398,1319.0,-56.36683297160198,3177.219859248476
1000,1603,2019,5,2019-05-01,Worcester,MA,Worcester,Worcester County,2019-05,1260.4477367815,1320.0,-59.5522632185,3546.472054445508
1001,1603,2019,6,2019-06-01,Worcester,MA,Worcester,Worcester County,2019-06,1258.2623065346024,1325.0,-66.73769346539757,4453.919729081369
1002,1603,2019,7,2019-07-01,Worcester,MA,Worcester,Worcester County,2019-07,1256.0768762877046,1330.0,-73.92312371229536,5464.628219383325
1003,1603,2019,8,2019-08-01,Worcester,MA,Worcester,Worcester County,2019-08,1253.8914460408066,1336.0,-82.10855395919339,6741.814633269772
1004,1603,2019,9,2019-09-01,Worcester,MA,Worcester,Worcester County,2019-09,1251.7060157939084,1340.0,-88.29398420609164,7795.827646985559
1005,1603,2019,10,2019-10-01,Worcester,MA,Worcester,Worcester County,2019-10,1249.5205855470106,1352.0,-102.47941445298943,10502.030386627579
1006,1603,2019,11,2019-11-01,Worcester,MA,Worcester,Worcester County,2019-11,1247.3351553001125,1335.0,-87.66484469988745,7685.124996255386
1007,1603,2019,12,2019-12-01,Worcester,MA,Worcester,Worcester County,2019-12,1245.149725053215,1330.0,-84.85027494678502,7199.569158545014
1068,1604,2019,1,2019-01-01,Worcester,MA,Worcester,Worcester County,2019-01,1298.3324431414117,1344.0,-45.66755685858834,2085.525749432399
1069,1604,2019,2,2019-02-01,Worcester,MA,Worcester,Worcester County,2019-02,1298.2165281234347,1347.0,-48.78347187656527,2379.827128331635
1070,1604,2019,3,2019-03-01,Worcester,MA,Worcester,Worcester County,2019-03,1298.1006131054576,1351.9999999999998,-53.899386894542204,2905.143907607548
1071,1604,2019,4,2019-04-01,Worcester,MA,Worcester,Worcester County,2019-04,1297.9846980874804,1354.0,-56.01530191251959,3137.714048350721
1072,1604,2019,5,2019-05-01,Worcester,MA,Worcester,Worcester County,2019-05,1297.8687830695033,1359.0,-61.13121693049675,3737.025683403452
1073,1604,2019,6,2019-06-01,Worcester,MA,Worcester,Worcester County,2019-06,1297.752868051526,1364.0,-66.2471319484739,4388.682491398512
1074,1604,2019,7,2019-07-01,Worcester,MA,Worcester,Worcester County,2019-07,1297.6369530335487,1367.0,-69.3630469664513,4811.2322844701275
1075,1604,2019,8,2019-08-01,Worcester,MA,Worcester,Worcester County,2019-08,1297.5210380155713,1373.0,-75.47896198442868,5697.073702246829
1076,1604,2019,9,2019-09-01,Worcester,MA,Worcester,Worcester County,2019-09,1297.4051229975942,1378.0,-80.59487700240584,6495.534199032925
1077,1604,2019,10,2019-10-01,Worcester,MA,Worcester,Worcester County,2019-10,1297.289207979617,1385.0,-87.710792020383,7693.183036842882
1078,1604,2019,11,2019-11-01,Worcester,MA,Worcester,Worcester County,2019-11,1297.1732929616396,1387.9999999999998,-90.82670703836015,8249.490711432101
1079,1604,2019,12,2019-12-01,Worcester,MA,Worcester,Worcester County,2019-12,1297.0573779436627,1378.9999999999998,-81.94262205633709,6714.593309467701
1140,1605,2019,1,2019-01-01,Worcester,MA,Worcester,Worcester County,2019-01,1224.6935741431416,1299.0,-74.30642585685837,5521.44492362079
1141,1605,2019,2,2019-02-01,Worcester,MA,Worcester,Worcester County,2019-02,1226.7431643273453,1299.0,-72.25683567265469,5221.0503014250235
1142,1605,2019,3,2019-03-01,Worcester,MA,Worcester,Worcester County,2019-03,1228.7927545115485,1305.0,-76.20724548845146,5807.544264937106
1143,1605,2019,4,2019-04-01,Worcester,MA,Worcester,Worcester County,2019-04,1230.8423446957527,1311.0,-80.15765530424733,6425.24970387453
1144,1605,2019,5,2019-05-01,Worcester,MA,Worcester,Worcester County,2019-05,1232.891934879956,1318.0,-85.1080651200441,7243.3827484776675
1145,1605,2019,6,2019-06-01,Worcester,MA,Worcester,Worcester County,2019-06,1234.9415250641598,1327.0,-92.0584749358402,8474.762807512718
1146,1605,2019,7,2019-07-01,Worcester,MA,Worcester,Worcester County,2019-07,1236.991115248363,1336.0,-99.00888475163697,9802.759259762932
1147,1605,2019,8,2019-08-01,Worcester,MA,Worcester,Worcester County,2019-08,1239.040705432567,1345.0000000000002,-105.95929456743329,11227.372105228098
1148,1605,2019,9,2019-09-01,Worcester,MA,Worcester,Worcester County,2019-09,1241.0902956167704,1354.0,-112.90970438322961,12748.6013439083
1149,1605,2019,10,2019-10-01,Worcester,MA,Worcester,Worcester County,2019-10,1243.139885800974,1350.0,-106.86011419902593,11419.084006628864
1150,1605,2019,11,2019-11-01,Worcester,MA,Worcester,Worcester County,2019-11,1245.1894759851775,1350.0,-104.81052401482248,10985.245944261678
